,id,sku,name,url_key,url_path,type,author_name,book_cover,brand_name,short_description,price,list_price,badges,badges_new,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,thumbnail_width,thumbnail_height,freegift_items,has_ebook,inventory_status,is_visible,productset_id,productset_group_name,seller,is_flower,is_gift_card,inventory,url_attendant_input_form,option_color,stock_item,salable_type,seller_product_id,installment_info,url_review,bundle_deal,quantity_sold,video_url,tiki_live,original_price,shippable,impression_info,advertisement,availability,primary_category_path,product_reco_score,seller_id
0,87437508,5246788973258,Bikini đồ bơi nữ 2 mảnh,bikini-do-boi-nu-2-manh-p87437508,bikini-do-boi-nu-2-manh-p87437508.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.87437516&itm_medium=CPC&itm_source=tiki-reco&spid=87437516,,,,Dứa Bikini & Sportwear,,250000,0,[],"[{'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 4, ngày 21/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 6 ASA (1k ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,4.0,1,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/85/c1/c0/ecaf2fa3deac2748e98562df290cae43.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,87437516,,,False,"{'text': 'Đã bán 1', 'value': 1}",,,250000,True,"[{'impression_id': 'thanos-product-VFAfZpBmr6qUAwTo', 'metadata': {'price': 250000, 'rating_average': 4, 'reviews_count': 1, 'seller_product_id': 87437516}, 'checksum': ''}, {'impression_id': 'bad6e12a-eeed-4f54-a767-91adf4bdf1cf', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,160484
1,100989718,7337717852879, BiKiNi đồ bơi 2 mảnh mẫu basic có gọng mút nâng [Kèm video shop tự quay,bikini-do-boi-2-manh-mau-basic-co-gong-mut-nang-kem-video-shop-tu-quay-p100989718,bikini-do-boi-2-manh-mau-basic-co-gong-mut-nang-kem-video-shop-tu-quay-p100989718.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.100989724&itm_medium=CPC&itm_source=tiki-reco&spid=100989724,,,,OEM,,152250,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 4, ngày 21/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 4 ASA (825 ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,5.0,2,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/ff/35/36fa82fcc350807c4053f8b106116bb2.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,100989724,,,False,"{'text': 'Đã bán 2', 'value': 2}",,,152250,True,"[{'impression_id': 'thanos-product-Qb5v8qQJKGKayzzt', 'metadata': {'price': 152250, 'rating_average': 5, 'reviews_count': 2, 'seller_product_id': 100989724}, 'checksum': ''}, {'impression_id': '3e7571ee-1ec6-4055-ade0-cce0d5f7892c', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,188691
2,167908407,5945053915001,"Bikini 2 mảnh sexy quyến rũ, áo bơi dây yếm cùng quần cạp thấp trẻ trung, ôm gọn tôn dáng, chất đẹp hạt rẻ | KT505",bikini-2-manh-sexy-quyen-ru-ao-boi-day-yem-cung-quan-cap-thap-tre-trung-om-gon-ton-dang-chat-dep-hat-re-kt505-p167908407,bikini-2-manh-sexy-quyen-ru-ao-boi-day-yem-cung-quan-cap-thap-tre-trung-om-gon-ton-dang-chat-dep-hat-re-kt505-p167908407.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.167908423&itm_medium=CPC&itm_source=tiki-reco&spid=167908423,,,,	OEM,,220000,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 4, ngày 21/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 6 ASA (1k ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,5.0,1,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/9a/de/2b/fd130ee43db5fbff6691a07945bbf176.png,280,280,[],False,,False,2415,,,False,False,,,[],,,167908423,,,False,"{'text': 'Đã bán 1', 'value': 1}",,,220000,True,"[{'impression_id': 'thanos-product-SF1JmkVXS7tW6ugR', 'metadata': {'price': 220000, 'rating_average': 5, 'reviews_count': 1, 'seller_product_id': 167908423}, 'checksum': ''}, {'impression_id': 'b8e60a62-d9c2-4844-8225-48cfaec73302', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,63850
3,93961670,7052758814179, 10- Set bikini ren đi biển 3 món áo bra yếm hạt - quần sóc ren- áo choàng,10-set-bikini-ren-di-bien-3-mon-ao-bra-yem-hat-quan-soc-ren-ao-choang-p93961670,10-set-bikini-ren-di-bien-3-mon-ao-bra-yem-hat-quan-soc-ren-ao-choang-p93961670.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.93961681&itm_medium=CPC&itm_source=tiki-reco&spid=93961681,,,,OEM,,89000,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 5, ngày 22/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 2 ASA (482 ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,3.0,2,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/dd/67/71/03ccce280203bbeb0e8218f7e57a2902.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,93961681,,,False,"{'text': 'Đã bán 4', 'value': 4}",,,89000,True,"[{'impression_id': 'thanos-product-MoVObm3lJr4XdavC', 'metadata': {'price': 89000, 'rating_average': 3, 'reviews_count': 2, 'seller_product_id': 93961681}, 'checksum': ''}, {'impression_id': 'b4f3b6b0-e499-449f-8cf4-bf317f37ed86', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,182611
4,105167920,1187412359600,Bikini Len Quần Dài B16,bikini-len-quan-dai-b16-p105167920,bikini-len-quan-dai-b16-p105167920.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.105167934&itm_medium=CPC&itm_source=tiki-reco&spid=105167934,,,,OEM,,370000,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 3, ngày 20/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 9 ASA (2k ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,0.0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/e7/7e/b5/a2158d36990cfca01802d5f116288cc1.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,105167934,,,False,,,,370000,True,"[{'impression_id': 'thanos-product-v6zghLMK6A5BedrD', 'metadata': {'price': 370000, 'rating_average': 0, 'reviews_count': 0, 'seller_product_id': 105167934}, 'checksum': ''}, {'impression_id': 'f8300ee0-90a1-4c6d-a235-0022dde6a9c6', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,98271
5,90332750,1892928250992," Bikini tắm biển một mảnh, cổ khoét chữ V -2090",bikini-tam-bien-mot-manh-co-khoet-chu-v-2090-p90332750,bikini-tam-bien-mot-manh-co-khoet-chu-v-2090-p90332750.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.90332754&itm_medium=CPC&itm_source=tiki-reco&spid=90332754,,,,OEM,,325000,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 5, ngày 22/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 8 ASA (2k ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,0.0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/24/82/7b/56fb8a72a64e855e9e0fca02b6df484a.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,90332754,,,False,,,,325000,True,"[{'impression_id': 'thanos-product-hkAv7yAGrMXa1CYx', 'metadata': {'price': 325000, 'rating_average': 0, 'reviews_count': 0, 'seller_product_id': 90332754}, 'checksum': ''}, {'impression_id': '77ff53b7-4bdd-4e48-a426-2728bd4e3e8d', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,178730
6,213721391,3700864125262,Áo bơi bikini nữ Oneill Saltwater Solids Venice - SP2474020-BLK,ao-boi-bikini-nu-oneill-saltwater-solids-venice-sp2474020-blk-p213721391,ao-boi-bikini-nu-oneill-saltwater-solids-venice-sp2474020-blk-p213721391.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.213721399&itm_medium=CPC&itm_source=tiki-reco&spid=213721399,,,,Oneill,,489000,0,[],"[{'code': 'official_store', 'icon': 'https://salt.tikicdn.com/ts/upload/5d/4c/f7/0261315e75127c2ff73efd7a1f1ffdf2.png', 'icon_height': 14, 'icon_width': 68, 'placement': 'top', 'type': 'icon_badge'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 4, ngày 21/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 12 ASA (3k ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",210000,30,0.0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/91/f3/ce/331918b19865468ceacd4af0fc1f649d.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,213721399,,,False,,,,699000,True,"[{'impression_id': 'thanos-product-VFQxWlaMK0Vb4vgi', 'metadata': {'price': 489000, 'rating_average': 0, 'reviews_count': 0, 'seller_product_id': 213721399}, 'checksum': ''}, {'impression_id': '88c9dec5-799c-4bdd-a41a-407c1b5a4f9b', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,93803
7,158763195,8110523536241,Quần bơi nữ lưng cao Isla Vista IVWB021,quan-boi-nu-lung-cao-isla-vista-ivwb021-p158763195,quan-boi-nu-lung-cao-isla-vista-ivwb021-p158763195.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.158763205&itm_medium=CPC&itm_source=tiki-reco&spid=158763205,,,,iBasic,,145000,0,[],"[{'code': 'official_store', 'icon': 'https://salt.tikicdn.com/ts/upload/5d/4c/f7/0261315e75127c2ff73efd7a1f1ffdf2.png', 'icon_height': 14, 'icon_width': 68, 'placement': 'top', 'type': 'icon_badge'}, {'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 3, ngày 20/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_badge', 'icon': 'https://salt.tikicdn.com/ts/upload/d6/51/17/cde193f3d0f6da18147a739247c95c93.png', 'icon_height': 20, 'icon_width': 53, 'placement': 'bottom', 'type': 'asa_reward'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 28 ASA (6k ₫)<br/>≈ 4.2% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",54000,27,0.0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/ea/21/76/249504296fcd146b921034c53839925b.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,158763205,,,False,"{'text': 'Đã bán 1', 'value': 1}",,,199000,True,"[{'impression_id': 'thanos-product-PXnemaBgI3j1qtcv', 'metadata': {'price': 145000, 'rating_average': 0, 'reviews_count': 0, 'seller_product_id': 158763205}, 'checksum': ''}, {'impression_id': 'a7d0d5ce-ccb2-40c2-9597-87234e0bd8df', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,126
8,100989903,9919592292993, BiKiNi đồ bơi tam giác phối khoen hot hit,bikini-do-boi-tam-giac-phoi-khoen-hot-hit-p100989903,bikini-do-boi-tam-giac-phoi-khoen-hot-hit-p100989903.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.100989906&itm_medium=CPC&itm_source=tiki-reco&spid=100989906,,,,OEM,,145000,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 4, ngày 21/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 4 ASA (786 ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,0.0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/e3/fc/b9/76da8c957611d54527f4429b12576e72.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,100989906,,,False,"{'text': 'Đã bán 1', 'value': 1}",,,145000,True,"[{'impression_id': 'thanos-product-kB9DFWRAfZBcVfSQ', 'metadata': {'price': 145000, 'rating_average': 0, 'reviews_count': 0, 'seller_product_id': 100989906}, 'checksum': ''}, {'impression_id': '2d43d644-4d69-4492-9b10-6119c01f8324', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,188691
9,81312695,3614539075359,"Đồ bơi nữ, áo tắm, đồ đi biển nữ duyên dáng kín đáo",do-boi-nu-ao-tam-do-di-bien-nu-duyen-dang-kin-dao-p81312695,do-boi-nu-ao-tam-do-di-bien-nu-duyen-dang-kin-dao-p81312695.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202306150600_MD_batched_PID.81312908&itm_medium=CPC&itm_source=tiki-reco&spid=81312908,,,,OEM,,179000,0,[],"[{'code': 'option_color', 'placement': 'under_rating', 'text': 'Nhiều màu', 'type': 'under_rating_text'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 4, ngày 21/06', 'type': 'delivery_info_badge'}, {'code': 'asa_reward_html_badge', 'placement': 'under_price', 'text': 'Tặng tới 4 ASA (970 ₫)<br/>≈ 0.5% hoàn tiền', 'text_color': '#808089', 'type': 'asa_reward_html'}]",0,0,4.6,8,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/5b/80/c4/885ed37ff95ee68d8eedc11d2080109d.jpg,280,280,[],False,,False,2415,,,False,False,,,[],,,81312908,,,False,"{'text': 'Đã bán 29', 'value': 29}",,,179000,True,"[{'impression_id': 'thanos-product-nVkDxwKiqWx9ExE4', 'metadata': {'price': 179000, 'rating_average': 4.6, 'reviews_count': 8, 'seller_product_id': 81312908}, 'checksum': ''}, {'impression_id': '1394d167-3d37-4258-ae39-2247f8ed178e', 'metadata': {'product_id': 2415, 'service_name': 'reco', 'version': 'p_category_mpid_listing_v1_202306150600'}, 'checksum': ''}]",,1,1/2/931/6179/49442,0,102097
